"tenure","monthlycharges","churn","churn_risk"
3,"19.3","No","Low Risk"
3,"19.1","No","Low Risk"
3,"19.1","No","Low Risk"
3,"18.8","No","Low Risk"
2,"56.55","No","Low Risk"
2,"55.3","No","Low Risk"
2,"54.45","No","Low Risk"
2,"54.35","No","Low Risk"
2,"54.15","No","Low Risk"
2,"53.45","No","Low Risk"
2,"51.55","No","Low Risk"
2,"51.4","No","Low Risk"
2,"50.95","No","Low Risk"
2,"50.3","No","Low Risk"
2,"50.2","No","Low Risk"
2,"49.95","No","Low Risk"
2,"49.25","No","Low Risk"
2,"49.2","No","Low Risk"
2,"46.6","No","Low Risk"
2,"45.85","No","Low Risk"
2,"45.55","No","Low Risk"
2,"45.4","No","Low Risk"
2,"45.25","No","Low Risk"
2,"45","No","Low Risk"
2,"44.9","No","Low Risk"
2,"44.5","No","Low Risk"
2,"44.45","No","Low Risk"
2,"44.3","No","Low Risk"
2,"43.95","No","Low Risk"
2,"30.25","No","Low Risk"
2,"29.05","No","Low Risk"
2,"24.9","No","Low Risk"
2,"24.85","No","Low Risk"
2,"24.5","No","Low Risk"
2,"24.3","No","Low Risk"
2,"20.75","No","Low Risk"
2,"20.7","No","Low Risk"
2,"20.55","No","Low Risk"
2,"20.5","No","Low Risk"
2,"20.45","No","Low Risk"
2,"20.45","No","Low Risk"
2,"20.4","No","Low Risk"
2,"20.35","No","Low Risk"
2,"20.35","No","Low Risk"
2,"20.35","No","Low Risk"
2,"20.3","No","Low Risk"
2,"20.3","No","Low Risk"
2,"20.3","No","Low Risk"
2,"20.25","No","Low Risk"
2,"20.2","No","Low Risk"
2,"20.1","No","Low Risk"
2,"20.1","No","Low Risk"
2,"20.05","No","Low Risk"
2,"20.05","No","Low Risk"
2,"20.05","No","Low Risk"
2,"20","No","Low Risk"
2,"20","No","Low Risk"
2,"20","No","Low Risk"
2,"19.95","No","Low Risk"
2,"19.95","No","Low Risk"
2,"19.9","No","Low Risk"
2,"19.9","No","Low Risk"
2,"19.85","No","Low Risk"
2,"19.85","No","Low Risk"
2,"19.75","No","Low Risk"
2,"19.65","No","Low Risk"
2,"19.65","No","Low Risk"
2,"19.5","No","Low Risk"
2,"19.4","No","Low Risk"
2,"19.4","No","Low Risk"
2,"19.35","No","Low Risk"
2,"19.3","No","Low Risk"
2,"19.25","No","Low Risk"
2,"19.2","No","Low Risk"
2,"18.75","No","Low Risk"
1,"55.7","No","Low Risk"
1,"55.55","No","Low Risk"
1,"55.45","No","Low Risk"
1,"55.3","No","Low Risk"
1,"55.25","No","Low Risk"
1,"55.05","No","Low Risk"
1,"54.65","No","Low Risk"
1,"54.5","No","Low Risk"
1,"54.3","No","Low Risk"
1,"53.55","No","Low Risk"
1,"51.25","No","Low Risk"
1,"51.2","No","Low Risk"
1,"50.75","No","Low Risk"
1,"50.75","No","Low Risk"
1,"50.7","No","Low Risk"
1,"50.15","No","Low Risk"
1,"50.15","No","Low Risk"
1,"50.15","No","Low Risk"
1,"50.1","No","Low Risk"
1,"50.05","No","Low Risk"
1,"49.95","No","Low Risk"
1,"49.9","No","Low Risk"
1,"49.9","No","Low Risk"
1,"49.9","No","Low Risk"
1,"49.85","No","Low Risk"
1,"49.8","No","Low Risk"
1,"49.8","No","Low Risk"
1,"49.75","No","Low Risk"
1,"49.55","No","Low Risk"
1,"49.5","No","Low Risk"
1,"49.3","No","Low Risk"
1,"49.05","No","Low Risk"
1,"49","No","Low Risk"
1,"48.75","No","Low Risk"
1,"48.6","No","Low Risk"
1,"48.45","No","Low Risk"
1,"47.95","No","Low Risk"
1,"46.3","No","Low Risk"
1,"45.85","No","Low Risk"
1,"45.8","No","Low Risk"
1,"45.6","No","Low Risk"
1,"45.55","No","Low Risk"
1,"45.4","No","Low Risk"
1,"45.35","No","Low Risk"
1,"45.3","No","Low Risk"
1,"45.25","No","Low Risk"
1,"45.2","No","Low Risk"
1,"45.15","No","Low Risk"
1,"45","No","Low Risk"
1,"44.95","No","Low Risk"
1,"44.9","No","Low Risk"
1,"44.8","No","Low Risk"
1,"44.75","No","Low Risk"
1,"44.75","No","Low Risk"
1,"44.6","No","Low Risk"
1,"44.55","No","Low Risk"
1,"44.55","No","Low Risk"
1,"44.45","No","Low Risk"
1,"44.3","No","Low Risk"
1,"44.15","No","Low Risk"
1,"44.05","No","Low Risk"
1,"44","No","Low Risk"
1,"44","No","Low Risk"
1,"44","No","Low Risk"
1,"44","No","Low Risk"
1,"43.95","No","Low Risk"
1,"43.85","No","Low Risk"
1,"43.8","No","Low Risk"
1,"35.9","No","Low Risk"
1,"35","No","Low Risk"
1,"33.6","No","Low Risk"
1,"30.55","No","Low Risk"
1,"29.9","No","Low Risk"
1,"29.85","No","Low Risk"
1,"29.15","No","Low Risk"
1,"25.85","No","Low Risk"
1,"25.75","No","Low Risk"
1,"25.7","No","Low Risk"
1,"25.4","No","Low Risk"
1,"25.35","No","Low Risk"
1,"25.25","No","Low Risk"
1,"25.25","No","Low Risk"
1,"25.15","No","Low Risk"
1,"25","No","Low Risk"
1,"24.9","No","Low Risk"
1,"24.7","No","Low Risk"
1,"24.7","No","Low Risk"
1,"24.4","No","Low Risk"
1,"24.4","No","Low Risk"
1,"24.4","No","Low Risk"
1,"24.2","No","Low Risk"
1,"24","No","Low Risk"
1,"21.1","No","Low Risk"
1,"21.05","No","Low Risk"
1,"20.95","No","Low Risk"
1,"20.9","No","Low Risk"
1,"20.8","No","Low Risk"
1,"20.75","No","Low Risk"
1,"20.75","No","Low Risk"
1,"20.7","No","Low Risk"
1,"20.65","No","Low Risk"
1,"20.65","No","Low Risk"
1,"20.6","No","Low Risk"
1,"20.55","No","Low Risk"
1,"20.5","No","Low Risk"
1,"20.45","No","Low Risk"
1,"20.45","No","Low Risk"
1,"20.45","No","Low Risk"
1,"20.45","No","Low Risk"
1,"20.45","No","Low Risk"
1,"20.4","No","Low Risk"
1,"20.4","No","Low Risk"
1,"20.4","No","Low Risk"
1,"20.35","No","Low Risk"
1,"20.35","No","Low Risk"
1,"20.35","No","Low Risk"
1,"20.35","No","Low Risk"
1,"20.3","No","Low Risk"
1,"20.3","No","Low Risk"
1,"20.3","No","Low Risk"
1,"20.3","No","Low Risk"
1,"20.25","No","Low Risk"
1,"20.25","No","Low Risk"
1,"20.25","No","Low Risk"
1,"20.25","No","Low Risk"
1,"20.2","No","Low Risk"
1,"20.2","No","Low Risk"
1,"20.2","No","Low Risk"
1,"20.2","No","Low Risk"
1,"20.2","No","Low Risk"
1,"20.15","No","Low Risk"
1,"20.15","No","Low Risk"
1,"20.05","No","Low Risk"
1,"20.05","No","Low Risk"
1,"20.05","No","Low Risk"
1,"20.05","No","Low Risk"
1,"20.05","No","Low Risk"
1,"20.05","No","Low Risk"
1,"20","No","Low Risk"
1,"20","No","Low Risk"
1,"19.95","No","Low Risk"
1,"19.95","No","Low Risk"
1,"19.9","No","Low Risk"
1,"19.9","No","Low Risk"
1,"19.9","No","Low Risk"
1,"19.9","No","Low Risk"
1,"19.85","No","Low Risk"
1,"19.85","No","Low Risk"
1,"19.85","No","Low Risk"
1,"19.8","No","Low Risk"
1,"19.75","No","Low Risk"
1,"19.75","No","Low Risk"
1,"19.75","No","Low Risk"
1,"19.75","No","Low Risk"
1,"19.75","No","Low Risk"
1,"19.75","No","Low Risk"
1,"19.75","No","Low Risk"
1,"19.7","No","Low Risk"
1,"19.65","No","Low Risk"
1,"19.65","No","Low Risk"
1,"19.65","No","Low Risk"
1,"19.65","No","Low Risk"
1,"19.65","No","Low Risk"
1,"19.65","No","Low Risk"
1,"19.55","No","Low Risk"
1,"19.55","No","Low Risk"
1,"19.55","No","Low Risk"
1,"19.55","No","Low Risk"
1,"19.55","No","Low Risk"
1,"19.55","No","Low Risk"
1,"19.5","No","Low Risk"
1,"19.5","No","Low Risk"
1,"19.5","No","Low Risk"
1,"19.45","No","Low Risk"
1,"19.45","No","Low Risk"
1,"19.45","No","Low Risk"
1,"19.4","No","Low Risk"
1,"19.4","No","Low Risk"
1,"19.4","No","Low Risk"
1,"19.3","No","Low Risk"
1,"19.3","No","Low Risk"
1,"19.25","No","Low Risk"
1,"19.25","No","Low Risk"
1,"19.2","No","Low Risk"
1,"19.2","No","Low Risk"
1,"19.2","No","Low Risk"
1,"19.2","No","Low Risk"
1,"19.15","No","Low Risk"
1,"19.1","No","Low Risk"
1,"19.1","No","Low Risk"
1,"19.05","No","Low Risk"
1,"19","No","Low Risk"
1,"18.9","No","Low Risk"
1,"18.85","No","Low Risk"
1,"18.8","No","Low Risk"
0,"56.05","No","Low Risk"
0,"52.55","No","Low Risk"
0,"25.75","No","Low Risk"
0,"25.35","No","Low Risk"
0,"20.25","No","Low Risk"
0,"20","No","Low Risk"
0,"19.85","No","Low Risk"
0,"19.7","No","Low Risk"
72,"117.8","Yes","Likely to churn"
72,"109.25","Yes","Likely to churn"
72,"104.15","Yes","Likely to churn"
72,"103.4","Yes","Likely to churn"
72,"92.45","Yes","Likely to churn"
72,"54.2","Yes","Likely to churn"
71,"108.6","Yes","Likely to churn"
71,"108.05","Yes","Likely to churn"
71,"106","Yes","Likely to churn"
71,"105.1","Yes","Likely to churn"
71,"93.7","Yes","Likely to churn"
71,"49.35","Yes","Likely to churn"
70,"115.65","Yes","Likely to churn"
70,"115.55","Yes","Likely to churn"
70,"114.2","Yes","Likely to churn"
70,"109.5","Yes","Likely to churn"
70,"109.5","Yes","Likely to churn"
70,"104","Yes","Likely to churn"
70,"102.95","Yes","Likely to churn"
70,"98.3","Yes","Likely to churn"
70,"93.9","Yes","Likely to churn"
70,"65.3","Yes","Likely to churn"
70,"45.25","Yes","Likely to churn"
69,"108.4","Yes","Likely to churn"
69,"106.5","Yes","Likely to churn"
69,"104.7","Yes","Likely to churn"
69,"104.05","Yes","Likely to churn"
69,"103.95","Yes","Likely to churn"
69,"99.45","Yes","Likely to churn"
69,"89.95","Yes","Likely to churn"
69,"78.6","Yes","Likely to churn"
68,"113.15","Yes","Likely to churn"
68,"110","Yes","Likely to churn"
68,"108.45","Yes","Likely to churn"
68,"105.3","Yes","Likely to churn"
68,"100.2","Yes","Likely to churn"
68,"96.55","Yes","Likely to churn"
68,"89.6","Yes","Likely to churn"
68,"83","Yes","Likely to churn"
68,"75.8","Yes","Likely to churn"
67,"118.35","Yes","Likely to churn"
67,"116.2","Yes","Likely to churn"
67,"111.3","Yes","Likely to churn"
67,"108.75","Yes","Likely to churn"
67,"104.1","Yes","Likely to churn"
67,"102.95","Yes","Likely to churn"
67,"94.35","Yes","Likely to churn"
67,"90.6","Yes","Likely to churn"
67,"87.4","Yes","Likely to churn"
67,"79.7","Yes","Likely to churn"
66,"110.9","Yes","Likely to churn"
66,"110.85","Yes","Likely to churn"
66,"106.05","Yes","Likely to churn"
66,"105.95","Yes","Likely to churn"
66,"105","Yes","Likely to churn"
66,"104.05","Yes","Likely to churn"
66,"102.45","Yes","Likely to churn"
66,"100.05","Yes","Likely to churn"
66,"99.5","Yes","Likely to churn"
66,"99.5","Yes","Likely to churn"
66,"80.55","Yes","Likely to churn"
66,"80.45","Yes","Likely to churn"
66,"79.4","Yes","Likely to churn"
65,"109.15","Yes","Likely to churn"
65,"108.65","Yes","Likely to churn"
65,"106.25","Yes","Likely to churn"
65,"105.5","Yes","Likely to churn"
65,"105.25","Yes","Likely to churn"
65,"91.85","Yes","Likely to churn"
65,"89.75","Yes","Likely to churn"
65,"74.8","Yes","Likely to churn"
65,"72.45","Yes","Likely to churn"
64,"105.65","Yes","Likely to churn"
64,"100.05","Yes","Likely to churn"
64,"70.2","Yes","Likely to churn"
64,"47.85","Yes","Likely to churn"
63,"107.5","Yes","Likely to churn"
63,"103.4","Yes","Likely to churn"
63,"100.55","Yes","Likely to churn"
63,"99.9","Yes","Likely to churn"
62,"103.75","Yes","Likely to churn"
62,"102","Yes","Likely to churn"
62,"100.15","Yes","Likely to churn"
62,"100.15","Yes","Likely to churn"
62,"96.75","Yes","Likely to churn"
61,"111.6","Yes","Likely to churn"
61,"106.6","Yes","Likely to churn"
61,"106","Yes","Likely to churn"
61,"105.55","Yes","Likely to churn"
61,"104.4","Yes","Likely to churn"
61,"99.15","Yes","Likely to churn"
61,"94.1","Yes","Likely to churn"
61,"19.4","Yes","Likely to churn"
60,"106","Yes","Likely to churn"
60,"105.9","Yes","Likely to churn"
60,"95.75","Yes","Likely to churn"
60,"94.4","Yes","Likely to churn"
60,"90.95","Yes","Likely to churn"
60,"50.8","Yes","Likely to churn"
59,"110.15","Yes","Likely to churn"
59,"106.75","Yes","Likely to churn"
59,"101.1","Yes","Likely to churn"
59,"99.5","Yes","Likely to churn"
59,"93.85","Yes","Likely to churn"
59,"85.55","Yes","Likely to churn"
59,"41.05","Yes","Likely to churn"
59,"19.35","Yes","Likely to churn"
58,"109.45","Yes","Likely to churn"
58,"108.85","Yes","Likely to churn"
58,"106.45","Yes","Likely to churn"
58,"105.5","Yes","Likely to churn"
58,"104.65","Yes","Likely to churn"
58,"103.25","Yes","Likely to churn"
58,"102.1","Yes","Likely to churn"
58,"98.7","Yes","Likely to churn"
58,"93.4","Yes","Likely to churn"
58,"60.3","Yes","Likely to churn"
58,"45.3","Yes","Likely to churn"
57,"112.95","Yes","Likely to churn"
57,"104.5","Yes","Likely to churn"
57,"100.6","Yes","Likely to churn"
57,"95.25","Yes","Likely to churn"
57,"95.25","Yes","Likely to churn"
57,"70.1","Yes","Likely to churn"
57,"44.85","Yes","Likely to churn"
57,"39.3","Yes","Likely to churn"
56,"111.95","Yes","Likely to churn"
56,"104.75","Yes","Likely to churn"
56,"104.55","Yes","Likely to churn"
56,"100.65","Yes","Likely to churn"
56,"100.3","Yes","Likely to churn"
56,"98.25","Yes","Likely to churn"
56,"94.45","Yes","Likely to churn"
56,"73.85","Yes","Likely to churn"
56,"25.15","Yes","Likely to churn"
56,"24.9","Yes","Likely to churn"
55,"104.15","Yes","Likely to churn"
55,"100","Yes","Likely to churn"
55,"98.8","Yes","Likely to churn"
55,"96.8","Yes","Likely to churn"
55,"96.75","Yes","Likely to churn"
55,"85.45","Yes","Likely to churn"
55,"77.75","Yes","Likely to churn"
55,"57.55","Yes","Likely to churn"
55,"54.55","Yes","Likely to churn"
54,"111.1","Yes","Likely to churn"
54,"110.35","Yes","Likely to churn"
54,"109.75","Yes","Likely to churn"
54,"106.55","Yes","Likely to churn"
54,"105.4","Yes","Likely to churn"
54,"104.3","Yes","Likely to churn"
54,"103.95","Yes","Likely to churn"
54,"101.5","Yes","Likely to churn"
54,"100.1","Yes","Likely to churn"
54,"82.45","Yes","Likely to churn"
54,"79.5","Yes","Likely to churn"
54,"70.15","Yes","Likely to churn"
54,"55","Yes","Likely to churn"
53,"106.95","Yes","Likely to churn"
53,"106.1","Yes","Likely to churn"
53,"103.85","Yes","Likely to churn"
53,"101.9","Yes","Likely to churn"
53,"98.4","Yes","Likely to churn"
53,"94.85","Yes","Likely to churn"
53,"94.25","Yes","Likely to churn"
53,"93.9","Yes","Likely to churn"
53,"85.45","Yes","Likely to churn"
53,"60.45","Yes","Likely to churn"
53,"60.05","Yes","Likely to churn"
53,"54.45","Yes","Likely to churn"
53,"20.8","Yes","Likely to churn"
53,"19.75","Yes","Likely to churn"
52,"111.25","Yes","Likely to churn"
52,"105.05","Yes","Likely to churn"
52,"105","Yes","Likely to churn"
52,"104.2","Yes","Likely to churn"
52,"96.25","Yes","Likely to churn"
52,"85.35","Yes","Likely to churn"
52,"84.1","Yes","Likely to churn"
52,"49.15","Yes","Likely to churn"
51,"97.8","Yes","Likely to churn"
51,"94.8","Yes","Likely to churn"
51,"94.65","Yes","Likely to churn"
51,"93.8","Yes","Likely to churn"
51,"84.2","Yes","Likely to churn"
51,"80","Yes","Likely to churn"
51,"77.5","Yes","Likely to churn"
51,"59.3","Yes","Likely to churn"
50,"109.65","Yes","Likely to churn"
50,"108.55","Yes","Likely to churn"
50,"105.95","Yes","Likely to churn"
50,"103.85","Yes","Likely to churn"
50,"103.7","Yes","Likely to churn"
50,"95.7","Yes","Likely to churn"
50,"95.05","Yes","Likely to churn"
50,"88.05","Yes","Likely to churn"
50,"84.4","Yes","Likely to churn"
50,"71.05","Yes","Likely to churn"
49,"107.95","Yes","Likely to churn"
49,"103.7","Yes","Likely to churn"
49,"100.6","Yes","Likely to churn"
49,"100.45","Yes","Likely to churn"
49,"99.8","Yes","Likely to churn"
49,"99.05","Yes","Likely to churn"
49,"96.2","Yes","Likely to churn"
49,"95.6","Yes","Likely to churn"
49,"90.85","Yes","Likely to churn"
49,"90.05","Yes","Likely to churn"
49,"84.5","Yes","Likely to churn"
49,"84.35","Yes","Likely to churn"
49,"75.2","Yes","Likely to churn"
49,"59.75","Yes","Likely to churn"
49,"51.8","Yes","Likely to churn"
48,"117.45","Yes","Likely to churn"
48,"107.4","Yes","Likely to churn"
48,"106.1","Yes","Likely to churn"
48,"103.25","Yes","Likely to churn"
48,"95.5","Yes","Likely to churn"
48,"82.05","Yes","Likely to churn"
48,"60.35","Yes","Likely to churn"
48,"45.3","Yes","Likely to churn"
48,"34.7","Yes","Likely to churn"
47,"110.85","Yes","Likely to churn"
47,"109.55","Yes","Likely to churn"
47,"107.35","Yes","Likely to churn"
47,"106.4","Yes","Likely to churn"
47,"100.05","Yes","Likely to churn"
47,"99.35","Yes","Likely to churn"
47,"98.75","Yes","Likely to churn"
47,"95.05","Yes","Likely to churn"
47,"85.5","Yes","Likely to churn"
47,"85.3","Yes","Likely to churn"
47,"85.2","Yes","Likely to churn"
47,"83.35","Yes","Likely to churn"
47,"80.35","Yes","Likely to churn"
47,"70.55","Yes","Likely to churn"
46,"110","Yes","Likely to churn"
46,"105.2","Yes","Likely to churn"
46,"101","Yes","Likely to churn"
46,"100.7","Yes","Likely to churn"
46,"96.05","Yes","Likely to churn"
46,"95.25","Yes","Likely to churn"
46,"93.7","Yes","Likely to churn"
46,"85","Yes","Likely to churn"
46,"80.4","Yes","Likely to churn"
46,"59.9","Yes","Likely to churn"
46,"54.35","Yes","Likely to churn"
46,"30.3","Yes","Likely to churn"
45,"100.85","Yes","Likely to churn"
45,"89.3","Yes","Likely to churn"
45,"87.25","Yes","Likely to churn"
45,"62.7","Yes","Likely to churn"
45,"54.15","Yes","Likely to churn"
45,"20.4","Yes","Likely to churn"
44,"100.55","Yes","Likely to churn"
44,"96.1","Yes","Likely to churn"
44,"88.4","Yes","Likely to churn"
44,"84.8","Yes","Likely to churn"
44,"53.95","Yes","Likely to churn"
44,"30.35","Yes","Likely to churn"
43,"110.75","Yes","Likely to churn"
43,"109.55","Yes","Likely to churn"
43,"108.15","Yes","Likely to churn"
43,"107.55","Yes","Likely to churn"
43,"104.6","Yes","Likely to churn"
43,"103","Yes","Likely to churn"
43,"101.4","Yes","Likely to churn"
43,"101","Yes","Likely to churn"
43,"100","Yes","Likely to churn"
43,"89.55","Yes","Likely to churn"
43,"77.85","Yes","Likely to churn"
43,"75.2","Yes","Likely to churn"
43,"56.15","Yes","Likely to churn"
43,"55.55","Yes","Likely to churn"
43,"49.05","Yes","Likely to churn"
42,"106.15","Yes","Likely to churn"
42,"105.2","Yes","Likely to churn"
42,"104.75","Yes","Likely to churn"
42,"101.75","Yes","Likely to churn"
42,"99.45","Yes","Likely to churn"
42,"95.25","Yes","Likely to churn"
42,"94.2","Yes","Likely to churn"
42,"84.65","Yes","Likely to churn"
42,"84.3","Yes","Likely to churn"
42,"77.95","Yes","Likely to churn"
42,"74.15","Yes","Likely to churn"
42,"73.9","Yes","Likely to churn"
42,"50.25","Yes","Likely to churn"
42,"33.55","Yes","Likely to churn"
41,"114.5","Yes","Likely to churn"
41,"113.6","Yes","Likely to churn"
41,"113.2","Yes","Likely to churn"
41,"111.95","Yes","Likely to churn"
41,"106.3","Yes","Likely to churn"
41,"104.7","Yes","Likely to churn"
41,"102.6","Yes","Likely to churn"
41,"99.8","Yes","Likely to churn"
41,"98.4","Yes","Likely to churn"
41,"83.75","Yes","Likely to churn"
41,"79.9","Yes","Likely to churn"
41,"73","Yes","Likely to churn"
41,"70.25","Yes","Likely to churn"
41,"66.5","Yes","Likely to churn"
40,"104.8","Yes","Likely to churn"
40,"104.5","Yes","Likely to churn"
40,"101.85","Yes","Likely to churn"
40,"101.3","Yes","Likely to churn"
40,"99.2","Yes","Likely to churn"
40,"97.1","Yes","Likely to churn"
40,"94.55","Yes","Likely to churn"
40,"84.85","Yes","Likely to churn"
40,"79.2","Yes","Likely to churn"
40,"55.8","Yes","Likely to churn"
40,"55.25","Yes","Likely to churn"
40,"42.35","Yes","Likely to churn"
40,"39.3","Yes","Likely to churn"
39,"105.65","Yes","Likely to churn"
39,"104.7","Yes","Likely to churn"
39,"103.45","Yes","Likely to churn"
39,"95.65","Yes","Likely to churn"
39,"95.55","Yes","Likely to churn"
39,"89.55","Yes","Likely to churn"
39,"86.3","Yes","Likely to churn"
39,"80.45","Yes","Likely to churn"
39,"80","Yes","Likely to churn"
39,"75.25","Yes","Likely to churn"
39,"55.9","Yes","Likely to churn"
39,"50.75","Yes","Likely to churn"
39,"48.95","Yes","Likely to churn"
39,"30.1","Yes","Likely to churn"
38,"105","Yes","Likely to churn"
38,"99.55","Yes","Likely to churn"
38,"99.25","Yes","Likely to churn"
38,"94.65","Yes","Likely to churn"
38,"84.25","Yes","Likely to churn"
38,"83.9","Yes","Likely to churn"
38,"80.3","Yes","Likely to churn"
38,"79.45","Yes","Likely to churn"
38,"74.95","Yes","Likely to churn"
38,"70.45","Yes","Likely to churn"
38,"70.15","Yes","Likely to churn"
38,"62.3","Yes","Likely to churn"
38,"57.15","Yes","Likely to churn"
37,"106.75","Yes","Likely to churn"
37,"101.9","Yes","Likely to churn"
37,"101.1","Yes","Likely to churn"
37,"99.5","Yes","Likely to churn"
37,"99.2","Yes","Likely to churn"
37,"98.8","Yes","Likely to churn"
37,"96.55","Yes","Likely to churn"
37,"92.5","Yes","Likely to churn"
37,"85.7","Yes","Likely to churn"
37,"78.95","Yes","Likely to churn"
37,"76.5","Yes","Likely to churn"
37,"76.25","Yes","Likely to churn"
37,"64.75","Yes","Likely to churn"
37,"40.2","Yes","Likely to churn"
37,"28.6","Yes","Likely to churn"
36,"99.15","Yes","Likely to churn"
36,"97.35","Yes","Likely to churn"
36,"96.5","Yes","Likely to churn"
36,"90.85","Yes","Likely to churn"
36,"87.55","Yes","Likely to churn"
36,"85.25","Yes","Likely to churn"
36,"84.9","Yes","Likely to churn"
36,"84.75","Yes","Likely to churn"
36,"84.1","Yes","Likely to churn"
36,"65.4","Yes","Likely to churn"
35,"102.35","Yes","Likely to churn"
35,"101.4","Yes","Likely to churn"
35,"100.5","Yes","Likely to churn"
35,"100.25","Yes","Likely to churn"
35,"99.05","Yes","Likely to churn"
35,"95.45","Yes","Likely to churn"
35,"86.45","Yes","Likely to churn"
35,"85.95","Yes","Likely to churn"
35,"85.3","Yes","Likely to churn"
35,"85.15","Yes","Likely to churn"
35,"75.35","Yes","Likely to churn"
35,"75.2","Yes","Likely to churn"
35,"72.25","Yes","Likely to churn"
35,"70.3","Yes","Likely to churn"
35,"55","Yes","Likely to churn"
34,"109.8","Yes","Likely to churn"
34,"106.35","Yes","Likely to churn"
34,"100.05","Yes","Likely to churn"
34,"97.65","Yes","Likely to churn"
34,"94.25","Yes","Likely to churn"
34,"87.45","Yes","Likely to churn"
34,"79.6","Yes","Likely to churn"
34,"78.3","Yes","Likely to churn"
34,"73.95","Yes","Likely to churn"
34,"70","Yes","Likely to churn"
34,"64.4","Yes","Likely to churn"
34,"62.65","Yes","Likely to churn"
33,"110.45","Yes","Likely to churn"
33,"104.4","Yes","Likely to churn"
33,"103.75","Yes","Likely to churn"
33,"103.7","Yes","Likely to churn"
33,"95.8","Yes","Likely to churn"
33,"94.5","Yes","Likely to churn"
33,"93.8","Yes","Likely to churn"
33,"86.15","Yes","Likely to churn"
33,"83.85","Yes","Likely to churn"
33,"83.35","Yes","Likely to churn"
33,"80.6","Yes","Likely to churn"
33,"73.9","Yes","Likely to churn"
33,"68.25","Yes","Likely to churn"
33,"24.5","Yes","Likely to churn"
32,"108.15","Yes","Likely to churn"
32,"106.35","Yes","Likely to churn"
32,"104.9","Yes","Likely to churn"
32,"99.55","Yes","Likely to churn"
32,"96.2","Yes","Likely to churn"
32,"96.15","Yes","Likely to churn"
32,"93.2","Yes","Likely to churn"
32,"91.05","Yes","Likely to churn"
32,"85.95","Yes","Likely to churn"
32,"85.3","Yes","Likely to churn"
32,"85","Yes","Likely to churn"
32,"84.15","Yes","Likely to churn"
32,"84.05","Yes","Likely to churn"
32,"80.35","Yes","Likely to churn"
32,"80.3","Yes","Likely to churn"
32,"78.9","Yes","Likely to churn"
32,"74.9","Yes","Likely to churn"
32,"74.4","Yes","Likely to churn"
32,"69.75","Yes","Likely to churn"
31,"104.2","Yes","Likely to churn"
31,"103.45","Yes","Likely to churn"
31,"99.95","Yes","Likely to churn"
31,"98.9","Yes","Likely to churn"
31,"93.8","Yes","Likely to churn"
